season,week,team_id,player_id,player_name,position,lineup_slot_id,lineup_slot,is_starter,points
2023,17,6,3054850,Alvin Kamara,RB,2,RB,True,6.9
2023,17,6,2576414,Raheem Mostert,RB,20,BE,False,0.0
2023,17,6,3046779,Jared Goff,QB,0,QB,True,12.84
2023,17,6,4242355,Jake Ferguson,TE,6,TE,True,7.300000000000001
2023,17,6,3055899,Harrison Butker,K,17,K,True,24.0
2023,17,6,4428331,Rashee Rice,WR,4,WR,True,17.700000000000003
2023,17,6,4361050,Isaiah Likely,TE,20,BE,False,18.2
2023,17,6,4361777,Zamir White,RB,2,RB,True,15.600000000000001
2023,17,6,3043116,Demarcus Robinson,WR,20,BE,False,13.200000000000001
2023,17,6,-16013,Raiders D/ST,D/ST,16,D/ST,True,1.0
2023,17,6,3121409,Noah Brown,WR,20,BE,False,1.8
2023,17,6,4036335,Cedrick Wilson Jr.,WR,20,BE,False,10.7
2023,17,6,2980453,Jamaal Williams,RB,20,BE,False,11.100000000000001
2023,17,6,3122976,Jeff Wilson Jr.,RB,23,FLEX,True,6.3999999999999995
2023,17,4,3043078,Derrick Henry,RB,2,RB,True,4.2
2023,17,4,3916387,Lamar Jackson,QB,0,QB,True,49.34
2023,17,4,2976499,Amari Cooper,WR,20,BE,False,0.0
2023,17,4,15795,DeAndre Hopkins,WR,4,WR,True,14.2
2023,17,4,15683,Justin Tucker,K,17,K,True,8.0
2023,17,4,3045147,James Conner,RB,23,FLEX,True,26.3
2023,17,4,16737,Mike Evans,WR,4,WR,True,10.0
2023,17,4,3040151,George Kittle,TE,6,TE,True,5.9
2023,17,4,4361529,Isiah Pacheco,RB,23,FLEX,True,29.5
2023,17,4,4426354,George Pickens,WR,20,BE,False,20.1
2023,17,4,4241479,Tua Tagovailoa,QB,20,BE,False,18.880000000000003
2023,17,4,-16006,Cowboys D/ST,D/ST,20,BE,False,3.0
2023,17,4,4241416,Chuba Hubbard,RB,2,RB,True,11.1
2023,17,4,-16001,Falcons D/ST,D/ST,16,D/ST,True,-2.0
2023,17,4,4242214,Clyde Edwards-Helaire,RB,20,BE,False,0.0
2023,17,4,4429025,Quentin Johnston,WR,20,BE,False,5.9
2023,17,10,2977187,Cooper Kupp,WR,23,FLEX,True,12.7
2023,17,10,4241457,Najee Harris,RB,2,RB,True,24.200000000000003
2023,17,10,4569173,Rhamondre Stevenson,RB,20,BE,False,0.0
2023,17,10,15818,Keenan Allen,WR,20,BE,False,0.0
2023,17,10,3932905,Diontae Johnson,WR,20,BE,False,11.600000000000001
2023,17,10,4036133,T.J. Hockenson,TE,20,BE,False,0.0
2023,17,10,4427366,Breece Hall,RB,2,RB,True,27.599999999999998
2023,17,10,4426502,Drake London,WR,4,WR,True,9.600000000000001
2023,17,10,4035886,Khalil Herbert,RB,20,BE,False,20.9
2023,17,10,4429615,Zay Flowers,WR,23,FLEX,True,22.6
2023,17,10,-16009,Packers D/ST,D/ST,16,D/ST,True,13.0
2023,17,10,3050478,Jake Elliott,K,17,K,True,8.0
2023,17,10,4426515,Puka Nacua,WR,4,WR,True,18.700000000000003
2023,17,10,4038524,Gardner Minshew,QB,0,QB,True,18.26
2023,17,10,16757,Derek Carr,QB,20,BE,False,19.58
2023,17,10,3046439,Hunter Henry,TE,6,TE,True,0.0
2023,17,11,4047365,Josh Jacobs,RB,20,BE,False,0.0
2023,17,11,3126486,Deebo Samuel,WR,4,WR,True,18.2
2023,17,11,4379399,James Cook,RB,2,RB,True,5.4
2023,17,11,4567048,Kenneth Walker III,RB,23,FLEX,True,16.5
2023,17,11,2577327,Tyler Lockett,WR,4,WR,True,2.0
2023,17,11,4035687,Michael Pittman Jr.,WR,20,BE,False,9.600000000000001
2023,17,11,3051876,Evan Engram,TE,6,TE,True,12.0
2023,17,11,2473037,Jason Myers,K,17,K,True,13.0
2023,17,11,4032473,Rashid Shaheed,WR,20,BE,False,3.4000000000000004
2023,17,11,4361307,Trey McBride,TE,23,FLEX,True,10.8
2023,17,11,3916148,Tony Pollard,RB,2,RB,True,5.9
2023,17,11,16782,Jerick McKinnon,RB,20,BE,False,0.0
2023,17,11,4360310,Trevor Lawrence,QB,20,BE,False,0.0
2023,17,11,-16011,Colts D/ST,D/ST,16,D/ST,True,2.0
2023,17,11,15864,Geno Smith,QB,20,BE,False,18.9
2023,17,11,11252,Joe Flacco,QB,0,QB,True,31.659999999999997
2023,17,9,3116406,Tyreek Hill,WR,4,WR,True,13.600000000000001
2023,17,9,3918298,Josh Allen,QB,20,BE,False,21.159999999999997
2023,17,9,4239993,Tee Higgins,WR,4,WR,True,2.9000000000000004
2023,17,9,3116365,Mark Andrews,TE,20,BE,False,0.0
2023,17,9,-16025,49ers D/ST,D/ST,16,D/ST,True,10.0
2023,17,9,4035538,David Montgomery,RB,23,FLEX,True,12.5
2023,17,9,4360294,Antonio Gibson,RB,2,RB,True,5.6000000000000005
2023,17,9,4259545,D'Andre Swift,RB,2,RB,True,7.6000000000000005
2023,17,9,4241474,Brian Robinson Jr.,RB,20,BE,False,11.600000000000001
2023,17,9,4360234,Evan McPherson,K,20,BE,False,5.0
2023,17,9,4361741,Brock Purdy,QB,0,QB,True,21.6
2023,17,9,3135321,Hunter Renfrow,WR,20,BE,False,0.0
2023,17,9,3918639,Gerald Everett,TE,23,FLEX,True,7.699999999999999
2023,17,9,4362081,Cameron Dicker,K,17,K,True,12.0
2023,17,9,3117256,Dalton Schultz,TE,6,TE,True,3.9000000000000004
2023,17,9,4426386,Roschon Johnson,RB,20,BE,False,14.9
2023,17,2,3116385,Joe Mixon,RB,2,RB,True,18.7
2023,17,2,4047646,A.J. Brown,WR,23,FLEX,True,9.3
2023,17,2,4040715,Jalen Hurts,QB,0,QB,True,25.18
2023,17,2,2577417,Dak Prescott,QB,20,BE,False,27.3
2023,17,2,-16002,Bills D/ST,D/ST,20,BE,False,19.0
2023,17,2,3917232,Tyler Bass,K,20,BE,False,9.0
2023,17,2,3128429,Courtland Sutton,WR,4,WR,True,0.0
2023,17,2,4258595,Cole Kmet,TE,6,TE,True,0.0
2023,17,2,4239934,AJ Dillon,RB,20,BE,False,2.7
2023,17,2,-16018,Saints D/ST,D/ST,16,D/ST,True,13.0
2023,17,2,4360635,Chigoziem Okonkwo,TE,23,FLEX,True,6.4
2023,17,2,16460,Adam Thielen,WR,4,WR,True,9.8
2023,17,2,4428557,Tyjae Spears,RB,2,RB,True,6.9
2023,17,2,15920,Latavius Murray,RB,20,BE,False,0.0
2023,17,2,3115255,Brandon Powell,WR,20,BE,False,0.0
2023,17,2,3124679,Jason Sanders,K,17,K,True,7.0
2023,17,5,16800,Davante Adams,WR,4,WR,True,37.6
2023,17,5,4430807,Bijan Robinson,RB,2,RB,True,11.6
2023,17,5,3929630,Saquon Barkley,RB,23,FLEX,True,8.8
2023,17,5,3116165,Chris Godwin,WR,23,FLEX,True,18.1
2023,17,5,4697815,Rachaad White,RB,2,RB,True,8.600000000000001
2023,17,5,3915416,DJ Moore,WR,4,WR,True,30.9
2023,17,5,3925347,Damien Harris,RB,21,IR,False,0.0
2023,17,5,4036378,Jordan Love,QB,20,BE,False,34.44
2023,17,5,4361432,Romeo Doubs,WR,20,BE,False,5.800000000000001
2023,17,5,3915486,Tyler Conklin,TE,20,BE,False,9.5
2023,17,5,12483,Matthew Stafford,QB,0,QB,True,14.579999999999998
2023,17,5,4688813,Josh Downs,WR,20,BE,False,7.300000000000001
2023,17,5,-16008,Lions D/ST,D/ST,16,D/ST,True,5.0
2023,17,5,3123076,David Njoku,TE,6,TE,True,17.4
2023,17,5,4372066,Jake Moody,K,17,K,True,9.0
2023,17,5,-16004,Bengals D/ST,D/ST,20,BE,False,4.0
2023,17,5,4241401,Trey Sermon,RB,20,BE,False,6.1000000000000005
2023,17,7,4262921,Justin Jefferson,WR,23,FLEX,True,10.9
2023,17,7,4360438,Brandon Aiyuk,WR,4,WR,True,24.4
2023,17,7,4360238,Dameon Pierce,RB,20,BE,False,3.1
2023,17,7,2576925,Darren Waller,TE,20,BE,False,10.100000000000001
2023,17,7,3045144,Tyler Boyd,WR,20,BE,False,4.9
2023,17,7,10621,Nick Folk,K,17,K,True,5.0
2023,17,7,4429160,De'Von Achane,RB,2,RB,True,23.700000000000003
2023,17,7,-16023,Steelers D/ST,D/ST,16,D/ST,True,3.0
2023,17,7,4596334,Keaton Mitchell,RB,21,IR,False,0.0
2023,17,7,3886812,Jake Browning,QB,0,QB,True,23.08
2023,17,7,3121023,Dallas Goedert,TE,6,TE,True,15.7
2023,17,7,3121427,Curtis Samuel,WR,4,WR,True,6.300000000000001
2023,17,7,4242433,Joshua Palmer,WR,20,BE,False,0.0
2023,17,7,3125116,D'Onta Foreman,RB,20,BE,False,0.0
2023,17,7,4038441,Justice Hill,RB,20,BE,False,22.200000000000003
2023,17,7,4243537,Gabe Davis,WR,23,FLEX,True,4.1
2023,17,7,4373626,Tyler Allgeier,RB,2,RB,True,18.8
2023,17,1,15847,Travis Kelce,TE,6,TE,True,4.6
2023,17,1,3139477,Patrick Mahomes,QB,0,QB,True,14.0
2023,17,1,4429795,Jahmyr Gibbs,RB,2,RB,True,5.3
2023,17,1,3051392,Ezekiel Elliott,RB,20,BE,False,11.5
2023,17,1,3916566,K.J. Osborn,WR,20,BE,False,0.0
2023,17,1,4430737,Kyren Williams,RB,23,FLEX,True,30.1
2023,17,1,4372019,Jerome Ford,RB,2,RB,True,29.099999999999998
2023,17,1,4248528,Christian Watson,WR,20,BE,False,0.0
2023,17,1,4426388,Jameson Williams,WR,20,BE,False,9.5
2023,17,1,4366031,Tank Dell,WR,20,BE,False,0.0
2023,17,1,-16033,Ravens D/ST,D/ST,16,D/ST,True,9.0
2023,17,1,4361579,Javonte Williams,RB,23,FLEX,True,8.8
2023,17,1,4430878,Jaxon Smith-Njigba,WR,4,WR,True,8.2
2023,17,1,3953687,Brandon Aubrey,K,17,K,True,11.0
2023,17,1,-16020,Jets D/ST,D/ST,20,BE,False,10.0
2023,17,1,4428850,Dontayvion Wicks,WR,4,WR,True,0.0
2023,17,3,2976212,Stefon Diggs,WR,4,WR,True,7.1
2023,17,3,4569618,Garrett Wilson,WR,23,FLEX,True,9.9
2023,17,3,3042519,Aaron Jones,RB,23,FLEX,True,14.0
2023,17,3,4241478,DeVonta Smith,WR,4,WR,True,6.0
2023,17,3,4362887,Justin Fields,QB,0,QB,True,27.22
2023,17,3,4360248,Kyle Pitts,TE,6,TE,True,1.5
2023,17,3,4045163,Miles Sanders,RB,2,RB,True,4.2
2023,17,3,3121422,Terry McLaurin,WR,20,BE,False,16.1
2023,17,3,3895856,Christian Kirk,WR,20,BE,False,0.0
2023,17,3,3916433,Jakobi Meyers,WR,20,BE,False,11.600000000000001
2023,17,3,14881,Russell Wilson,QB,20,BE,False,0.0
2023,17,3,4040761,Devin Singletary,RB,2,RB,True,11.6
2023,17,3,4361259,Zach Wilson,QB,20,BE,False,0.0
2023,17,3,-16026,Seahawks D/ST,D/ST,16,D/ST,True,-4.0
2023,17,3,4429086,Michael Mayer,TE,20,BE,False,0.0
2023,17,3,3123052,Michael Badgley,K,17,K,True,8.0
2023,17,12,4362628,Ja'Marr Chase,WR,4,WR,True,7.1000000000000005
2023,17,12,3925357,Calvin Ridley,WR,23,FLEX,True,7.9
2023,17,12,4048244,Alexander Mattison,RB,2,RB,True,5.0
2023,17,12,4242335,Jonathan Taylor,RB,21,IR,False,17.400000000000002
2023,17,12,4430027,Sam LaPorta,TE,6,TE,True,15.4
2023,17,12,4258173,Nico Collins,WR,23,FLEX,True,15.7
2023,17,12,3059915,Kareem Hunt,RB,20,BE,False,9.1
2023,17,12,4432577,C.J. Stroud,QB,0,QB,True,14.92
2023,17,12,15965,Dustin Hopkins,K,17,K,True,0.0
2023,17,12,-16012,Chiefs D/ST,D/ST,20,BE,False,9.0
2023,17,12,2468609,Taysom Hill,TE,20,BE,False,11.54
2023,17,12,3917315,Kyler Murray,QB,20,BE,False,29.68
2023,17,12,4362249,Jayden Reed,WR,20,BE,False,26.9
2023,17,12,4035676,Zack Moss,RB,2,RB,True,0.0
2023,17,12,4047650,DK Metcalf,WR,4,WR,True,15.600000000000001
2023,17,12,4242431,Ty Chandler,RB,20,BE,False,9.4
2023,17,12,-16005,Browns D/ST,D/ST,16,D/ST,True,15.0
2023,17,8,3117251,Christian McCaffrey,RB,2,RB,True,13.100000000000001
2023,17,8,4239996,Travis Etienne Jr.,RB,2,RB,True,28.800000000000004
2023,17,8,4241389,CeeDee Lamb,WR,4,WR,True,45.2
2023,17,8,4361370,Chris Olave,WR,4,WR,True,5.6
2023,17,8,4241372,Marquise Brown,WR,20,BE,False,0.0
2023,17,8,16731,Brandin Cooks,WR,23,FLEX,True,17.0
2023,17,8,4429205,Jordan Addison,WR,23,FLEX,True,5.800000000000001
2023,17,8,2573401,Tyler Higbee,TE,20,BE,False,12.2
2023,17,8,3051909,Daniel Carlson,K,20,BE,False,9.0
2023,17,8,-16017,Patriots D/ST,D/ST,16,D/ST,True,11.0
2023,17,8,3051926,Gus Edwards,RB,20,BE,False,10.8
2023,17,8,15835,Zach Ertz,TE,21,IR,False,0.0
2023,17,8,3052587,Baker Mayfield,QB,20,BE,False,21.259999999999998
2023,17,8,4569987,Jaylen Warren,RB,20,BE,False,19.8
2023,17,8,3044720,Joshua Dobbs,QB,0,QB,True,0.0
2023,17,8,4385690,Dalton Kincaid,TE,6,TE,True,12.700000000000001
2023,17,8,4249087,Matt Gay,K,17,K,True,12.0
2024,1,10,4361529,Isiah Pacheco,RB,2,RB,True,15.8
2024,1,10,15847,Travis Kelce,TE,6,TE,True,6.4
2024,1,10,3054850,Alvin Kamara,RB,2,RB,True,22.0
2024,1,10,4361370,Chris Olave,WR,4,WR,True,3.1
2024,1,10,4035687,Michael Pittman Jr.,WR,4,WR,True,7.1
2024,1,10,4569173,Rhamondre Stevenson,RB,23,FLEX,True,21.6
2024,1,10,4683062,Xavier Worthy,WR,23,FLEX,True,20.8
2024,1,10,3895856,Christian Kirk,WR,20,BE,False,4.0
2024,1,10,4426348,Jayden Daniels,QB,0,QB,True,28.16
2024,1,10,4040761,Devin Singletary,RB,20,BE,False,9.2
2024,1,10,3128429,Courtland Sutton,WR,20,BE,False,7.800000000000001
2024,1,10,4678008,Jonathon Brooks,RB,21,IR,False,0.0
2024,1,10,-16006,Cowboys D/ST,D/ST,16,D/ST,True,19.0
2024,1,10,4360234,Evan McPherson,K,17,K,True,6.0
2024,1,10,3915486,Tyler Conklin,TE,20,BE,False,1.6
2024,1,10,4360635,Chig Okonkwo,TE,20,BE,False,9.5
2024,1,2,4374302,Amon-Ra St. Brown,WR,4,WR,True,4.3
2024,1,2,4429795,Jahmyr Gibbs,RB,2,RB,True,17.4
2024,1,2,2976212,Stefon Diggs,WR,4,WR,True,21.900000000000002
2024,1,2,4040715,Jalen Hurts,QB,0,QB,True,23.42
2024,1,2,3116365,Mark Andrews,TE,6,TE,True,3.4000000000000004
2024,1,2,4241416,Chuba Hubbard,RB,2,RB,True,1.4000000000000001
2024,1,2,14993,Greg Zuerlein,K,17,K,True,1.0
2024,1,2,4241463,Jerry Jeudy,WR,23,FLEX,True,11.5
2024,1,2,4429275,Trey Benson,RB,20,BE,False,2.8
2024,1,2,3052587,Baker Mayfield,QB,20,BE,False,37.66
2024,1,2,4689936,Jake Bates,K,20,BE,False,8.0
2024,1,2,4427095,DeMario Douglas,WR,23,FLEX,True,3.2
2024,1,2,4430637,Ja'Lynn Polk,WR,20,BE,False,1.6
2024,1,2,4429501,Ray Davis,RB,20,BE,False,3.7
2024,1,2,4429023,MarShawn Lloyd,RB,20,BE,False,0.0
2024,1,2,-16016,Vikings D/ST,D/ST,16,D/ST,True,21.0
2024,1,8,4430807,Bijan Robinson,RB,2,RB,True,16.1
2024,1,8,4262921,Justin Jefferson,WR,4,WR,True,15.9
2024,1,8,4426515,Puka Nacua,WR,4,WR,True,8.2
2024,1,8,3045147,James Conner,RB,2,RB,True,19.3
2024,1,8,4429084,Anthony Richardson,QB,0,QB,True,36.08
2024,1,8,4360248,Kyle Pitts,TE,6,TE,True,11.6
2024,1,8,3055899,Harrison Butker,K,17,K,True,9.0
2024,1,8,4362238,Chase Brown,RB,23,FLEX,True,5.3
2024,1,8,4431299,Rome Odunze,WR,20,BE,False,2.1
2024,1,8,-16025,49ers D/ST,D/ST,16,D/ST,True,7.0
2024,1,8,4426388,Jameson Williams,WR,23,FLEX,True,27.400000000000002
2024,1,8,4429096,Blake Corum,RB,20,BE,False,0.0
2024,1,8,12483,Matthew Stafford,QB,20,BE,False,16.68
2024,1,8,4361050,Isaiah Likely,TE,20,BE,False,27.1
2024,1,8,4682745,Jaylen Wright,RB,20,BE,False,0.0
2024,1,8,4373678,Khalil Shakir,WR,20,BE,False,13.2
2024,1,3,3117251,Christian McCaffrey,RB,2,RB,True,0.0
2024,1,3,4697815,Rachaad White,RB,2,RB,True,16.6
2024,1,3,4429615,Zay Flowers,WR,4,WR,True,11.100000000000001
2024,1,3,4241478,DeVonta Smith,WR,4,WR,True,15.4
2024,1,3,4038524,Gardner Minshew,QB,0,QB,True,12.78
2024,1,3,4385690,Dalton Kincaid,TE,6,TE,True,2.1
2024,1,3,3068267,Austin Ekeler,RB,23,FLEX,True,10.2
2024,1,3,15795,DeAndre Hopkins,WR,23,FLEX,True,1.8
2024,1,3,3128720,Nick Chubb,RB,20,BE,False,0.0
2024,1,3,-16021,Eagles D/ST,D/ST,16,D/ST,True,1.0
2024,1,3,4429205,Jordan Addison,WR,20,BE,False,6.5
2024,1,3,4241372,Hollywood Brown,WR,20,BE,False,0.0
2024,1,3,4360310,Trevor Lawrence,QB,20,BE,False,13.280000000000001
2024,1,3,4362081,Cameron Dicker,K,17,K,True,12.0
2024,1,3,4038815,Rico Dowdle,RB,20,BE,False,4.2
2024,1,3,3046439,Hunter Henry,TE,20,BE,False,3.8
2024,1,7,4427366,Breece Hall,RB,2,RB,True,18.3
2024,1,7,4241389,CeeDee Lamb,WR,4,WR,True,13.600000000000001
2024,1,7,4362628,Ja'Marr Chase,WR,4,WR,True,12.2
2024,1,7,3121422,Terry McLaurin,WR,23,FLEX,True,3.7
2024,1,7,4035676,Zack Moss,RB,2,RB,True,14.100000000000001
2024,1,7,3117256,Dalton Schultz,TE,6,TE,True,4.6
2024,1,7,4431611,Caleb Williams,QB,0,QB,True,7.220000000000001
2024,1,7,4258595,Cole Kmet,TE,20,BE,False,1.4
2024,1,7,-16012,Chiefs D/ST,D/ST,16,D/ST,True,-1.0
2024,1,7,16460,Adam Thielen,WR,23,FLEX,True,7.9
2024,1,7,3116593,Dalvin Cook,RB,20,BE,False,0.0
2024,1,7,15864,Geno Smith,QB,20,BE,False,19.84
2024,1,7,4597500,Adonai Mitchell,WR,20,BE,False,1.2
2024,1,7,3917232,Tyler Bass,K,17,K,True,10.0
2024,1,7,15835,Zach Ertz,TE,20,BE,False,5.800000000000001
2024,1,7,4045163,Miles Sanders,RB,20,BE,False,2.2
2024,1,12,4569618,Garrett Wilson,WR,4,WR,True,12.0
2024,1,12,4430737,Kyren Williams,RB,2,RB,True,14.4
2024,1,12,4239996,Travis Etienne Jr.,RB,2,RB,True,11.9
2024,1,12,16737,Mike Evans,WR,4,WR,True,23.1
2024,1,12,3925357,Calvin Ridley,WR,23,FLEX,True,8.0
2024,1,12,3051876,Evan Engram,TE,6,TE,True,1.5
2024,1,12,3932905,Diontae Johnson,WR,23,FLEX,True,3.9000000000000004
2024,1,12,14880,Kirk Cousins,QB,0,QB,True,8.2
2024,1,12,3916433,Jakobi Meyers,WR,20,BE,False,9.4
2024,1,12,4242431,Ty Chandler,RB,20,BE,False,7.2
2024,1,12,-16018,Saints D/ST,D/ST,16,D/ST,True,17.0
2024,1,12,17427,Cairo Santos,K,17,K,True,13.0
2024,1,12,4360294,Antonio Gibson,RB,20,BE,False,1.8
2024,1,12,4596448,Bucky Irving,RB,20,BE,False,9.6
2024,1,12,-16004,Bengals D/ST,D/ST,20,BE,False,4.0
2024,1,12,4361418,Will Levis,QB,20,BE,False,8.68
2024,1,6,3116406,Tyreek Hill,WR,4,WR,True,29.0
2024,1,6,4241457,Najee Harris,RB,20,BE,False,8.9
2024,1,6,2577417,Dak Prescott,QB,20,BE,False,13.46
2024,1,6,4372016,Jaylen Waddle,WR,23,FLEX,True,16.2
2024,1,6,4361307,Trey McBride,TE,6,TE,True,8.0
2024,1,6,3953687,Brandon Aubrey,K,17,K,True,21.0
2024,1,6,3916148,Tony Pollard,RB,20,BE,False,18.400000000000002
2024,1,6,4361777,Zamir White,RB,2,RB,True,4.6000000000000005
2024,1,6,3116165,Chris Godwin,WR,4,WR,True,22.3
2024,1,6,4635008,Keon Coleman,WR,20,BE,False,9.100000000000001
2024,1,6,3042519,Aaron Jones,RB,2,RB,True,18.9
2024,1,6,4241479,Tua Tagovailoa,QB,0,QB,True,23.619999999999997
2024,1,6,2976499,Amari Cooper,WR,20,BE,False,3.6
2024,1,6,3121023,Dallas Goedert,TE,20,BE,False,7.1
2024,1,6,2576414,Raheem Mostert,RB,23,FLEX,True,3.9
2024,1,6,-16026,Seahawks D/ST,D/ST,16,D/ST,True,11.0
2024,1,5,4258173,Nico Collins,WR,4,WR,True,17.700000000000003
2024,1,5,4047365,Josh Jacobs,RB,2,RB,True,12.4
2024,1,5,3139477,Patrick Mahomes,QB,20,BE,False,17.14
2024,1,5,4567048,Kenneth Walker III,RB,2,RB,True,18.900000000000002
2024,1,5,3126486,Deebo Samuel Sr.,WR,4,WR,True,18.700000000000003
2024,1,5,3915511,Joe Burrow,QB,0,QB,True,8.06
2024,1,5,3917315,Kyler Murray,QB,20,BE,False,16.18
2024,1,5,4362249,Jayden Reed,WR,23,FLEX,True,36.1
2024,1,5,4432773,Brian Thomas Jr.,WR,23,FLEX,True,14.7
2024,1,5,4361411,Pat Freiermuth,TE,6,TE,True,6.7
2024,1,5,4722893,Jaleel McLaughlin,RB,20,BE,False,5.8
2024,1,5,4040655,Darnell Mooney,WR,20,BE,False,2.5
2024,1,5,-16030,Jaguars D/ST,D/ST,16,D/ST,True,1.0
2024,1,5,3049899,Younghoe Koo,K,17,K,True,4.0
2024,1,5,4035886,Khalil Herbert,RB,20,BE,False,0.4
2024,1,5,4360516,Tyrone Tracy Jr.,RB,20,BE,False,1.7
2024,1,1,3043078,Derrick Henry,RB,2,RB,True,10.600000000000001
2024,1,1,3116385,Joe Mixon,RB,2,RB,True,26.799999999999997
2024,1,1,4595348,Malik Nabers,WR,4,WR,True,11.600000000000001
2024,1,1,4430027,Sam LaPorta,TE,6,TE,True,8.5
2024,1,1,4428331,Rashee Rice,WR,4,WR,True,17.3
2024,1,1,4239993,Tee Higgins,WR,20,BE,False,0.0
2024,1,1,4259545,D'Andre Swift,RB,20,BE,False,5.0
2024,1,1,4432577,C.J. Stroud,QB,0,QB,True,22.66
2024,1,1,4366031,Tank Dell,WR,23,FLEX,True,8.9
2024,1,1,4035538,David Montgomery,RB,23,FLEX,True,16.3
2024,1,1,15818,Keenan Allen,WR,20,BE,False,6.9
2024,1,1,4241985,J.K. Dobbins,RB,20,BE,False,22.9
2024,1,1,4432665,Brock Bowers,TE,20,BE,False,11.8
2024,1,1,3050478,Jake Elliott,K,17,K,True,10.0
2024,1,1,3046779,Jared Goff,QB,20,BE,False,16.38
2024,1,1,-16023,Steelers D/ST,D/ST,16,D/ST,True,13.0
2024,1,9,16800,Davante Adams,WR,4,WR,True,10.9
2024,1,9,3915416,DJ Moore,WR,4,WR,True,10.0
2024,1,9,4432708,Marvin Harrison Jr.,WR,23,FLEX,True,1.4
2024,1,9,4426502,Drake London,WR,23,FLEX,True,3.5
2024,1,9,4379399,James Cook,RB,2,RB,True,13.3
2024,1,9,4426354,George Pickens,WR,20,BE,False,13.5
2024,1,9,4036378,Jordan Love,QB,0,QB,True,23.4
2024,1,9,4428557,Tyjae Spears,RB,2,RB,True,7.199999999999999
2024,1,9,3123076,David Njoku,TE,6,TE,True,8.4
2024,1,9,4241474,Brian Robinson Jr.,RB,20,BE,False,17.9
2024,1,9,4361579,Javonte Williams,RB,20,BE,False,3.3000000000000003
2024,1,9,4569987,Jaylen Warren,RB,20,BE,False,4.0
2024,1,9,-16005,Browns D/ST,D/ST,16,D/ST,True,4.0
2024,1,9,4036133,T.J. Hockenson,TE,20,BE,False,0.0
2024,1,9,2971573,Ka'imi Fairbairn,K,17,K,True,17.0
2024,1,9,3122840,Deshaun Watson,QB,20,BE,False,12.66
2024,1,4,4047646,A.J. Brown,WR,4,WR,True,25.9
2024,1,4,2977187,Cooper Kupp,WR,4,WR,True,32.0
2024,1,4,3918298,Josh Allen,QB,0,QB,True,35.18
2024,1,4,4429160,De'Von Achane,RB,2,RB,True,23.0
2024,1,4,3916387,Lamar Jackson,QB,20,BE,False,28.12
2024,1,4,3040151,George Kittle,TE,6,TE,True,8.0
2024,1,4,3051392,Ezekiel Elliott,RB,20,BE,False,12.9
2024,1,4,15683,Justin Tucker,K,17,K,True,7.0
2024,1,4,4248528,Christian Watson,WR,23,FLEX,True,10.3
2024,1,4,3051926,Gus Edwards,RB,2,RB,True,3.8000000000000003
2024,1,4,3121427,Curtis Samuel,WR,20,BE,False,3.5
2024,1,4,4372019,Jerome Ford,RB,23,FLEX,True,18.9
2024,1,4,3045138,Mike Williams,WR,20,BE,False,0.0
2024,1,4,-16015,Dolphins D/ST,D/ST,16,D/ST,True,8.0
2024,1,4,4373626,Tyler Allgeier,RB,20,BE,False,2.1
2024,1,4,3929645,Juwan Johnson,TE,20,BE,False,10.6
2024,1,11,3929630,Saquon Barkley,RB,2,RB,True,33.199999999999996
2024,1,11,4047650,DK Metcalf,WR,4,WR,True,5.9
2024,1,11,4242335,Jonathan Taylor,RB,2,RB,True,10.8
2024,1,11,4360438,Brandon Aiyuk,WR,4,WR,True,4.800000000000001
2024,1,11,4361741,Brock Purdy,QB,0,QB,True,10.34
2024,1,11,4430878,Jaxon Smith-Njigba,WR,23,FLEX,True,3.9000000000000004
2024,1,11,8439,Aaron Rodgers,QB,20,BE,False,10.58
2024,1,11,4242355,Jake Ferguson,TE,6,TE,True,4.5
2024,1,11,4038941,Justin Herbert,QB,20,BE,False,12.36
2024,1,11,4612826,Ladd McConkey,WR,23,FLEX,True,14.9
2024,1,11,4426385,Zach Charbonnet,RB,20,BE,False,12.1
2024,1,11,2577327,Tyler Lockett,WR,20,BE,False,13.7
2024,1,11,2468609,Taysom Hill,TE,20,BE,False,4.6
2024,1,11,4372066,Jake Moody,K,17,K,True,26.0
2024,1,11,-16008,Lions D/ST,D/ST,16,D/ST,True,4.0
2024,1,11,4360569,Jordan Mason,RB,20,BE,False,22.200000000000003
2024,2,2,4374302,Amon-Ra St. Brown,WR,4,WR,True,22.9
2024,2,2,4429795,Jahmyr Gibbs,RB,2,RB,True,17.6
2024,2,2,2976212,Stefon Diggs,WR,4,WR,True,7.7
2024,2,2,4040715,Jalen Hurts,QB,0,QB,True,25.82
2024,2,2,3116365,Mark Andrews,TE,6,TE,True,9.100000000000001
2024,2,2,4241416,Chuba Hubbard,RB,2,RB,True,11.600000000000001
2024,2,2,14993,Greg Zuerlein,K,17,K,True,6.0
2024,2,2,4241463,Jerry Jeudy,WR,23,FLEX,True,12.3
2024,2,2,4429275,Trey Benson,RB,20,BE,False,2.7
2024,2,2,3052587,Baker Mayfield,QB,20,BE,False,21.8
2024,2,2,4689936,Jake Bates,K,20,BE,False,10.0
2024,2,2,4427095,DeMario Douglas,WR,23,FLEX,True,0.0
2024,2,2,4430637,Ja'Lynn Polk,WR,20,BE,False,9.2
2024,2,2,4429501,Ray Davis,RB,20,BE,False,3.8000000000000003
