season,team_id,week,actual_points,optimal_points,points_left_on_bench,efficiency_pct,team_name
2025,5,8,114.97999999999999,145.70000000000002,30.720000000000027,78.9,One-cut Heroes
2025,6,8,103.28000000000002,120.48000000000002,17.200000000000003,85.7,Whos Yurdatty
2025,7,8,168.82000000000002,177.72000000000003,8.900000000000006,95.0,Allen to this!
2025,8,8,142.12,170.72000000000003,28.600000000000023,83.2,Run CMC
2025,9,8,110.84,124.84,14.0,88.8,Cartel Del Taco
2025,10,8,112.38,120.18000000000002,7.800000000000026,93.5,Team Clucker Fuckers
2025,11,8,148.98,157.28,8.300000000000011,94.7,Seattle  Ricks 
2025,12,8,129.1,134.8,5.700000000000017,95.8,Blunder Bust 2000
2025,1,9,85.4,122.96000000000001,37.56,69.5,"Two Gibbs, One Kupp"
2025,2,9,122.33999999999999,122.34,1.4210854715202004e-14,100.0,Show Me Dem TDs
2025,3,9,143.9,165.1,21.19999999999999,87.2,Shooting Ropes💦
2025,4,9,114.50000000000001,123.7,9.199999999999989,92.6,Flipadelphia Cheesestoinks
2025,5,9,155.62,165.32,9.699999999999989,94.1,One-cut Heroes
2025,6,9,164.16,165.26000000000005,1.1000000000000512,99.3,Whos Yurdatty
2025,7,9,136.22000000000003,139.62000000000003,3.4000000000000057,97.6,Allen to this!
2025,8,9,152.29999999999998,166.14000000000001,13.840000000000032,91.7,Run CMC
2025,9,9,109.26,149.6,40.33999999999999,73.0,Cartel Del Taco
2025,10,9,148.57999999999998,170.70000000000002,22.120000000000033,87.0,Team Clucker Fuckers
2025,11,9,127.7,140.20000000000002,12.500000000000014,91.1,Seattle  Ricks 
2025,12,9,149.52,156.82,7.299999999999983,95.3,Blunder Bust 2000
2025,1,10,179.5,185.90000000000003,6.400000000000034,96.6,"Two Gibbs, One Kupp"
2025,2,10,164.2,172.2,8.0,95.4,Show Me Dem TDs
2025,3,10,93.62,119.02000000000001,25.400000000000006,78.7,Shooting Ropes💦
2025,4,10,121.52,156.16,34.64,77.8,Flipadelphia Cheesestoinks
2025,5,10,133.42000000000002,174.52,41.099999999999994,76.4,One-cut Heroes
2025,6,10,103.23999999999998,104.44,1.200000000000017,98.9,Whos Yurdatty
2025,7,10,103.53999999999999,119.74,16.200000000000003,86.5,Allen to this!
2025,8,10,112.38000000000001,121.38,8.999999999999986,92.6,Run CMC
2025,9,10,103.10000000000001,156.6,53.499999999999986,65.8,Cartel Del Taco
2025,10,10,149.2,170.3,21.100000000000023,87.6,Team Clucker Fuckers
2025,11,10,133.3,142.20000000000002,8.900000000000006,93.7,Seattle  Ricks 
2025,12,10,144.94,157.64000000000001,12.700000000000017,91.9,Blunder Bust 2000
2025,1,11,124.84000000000002,132.94000000000003,8.100000000000009,93.9,"Two Gibbs, One Kupp"
2025,2,11,74.3,79.39999999999999,5.099999999999994,93.6,Show Me Dem TDs
2025,3,11,103.96,116.42,12.460000000000008,89.3,Shooting Ropes💦
2025,4,11,104.69999999999999,104.7,1.4210854715202004e-14,100.0,Flipadelphia Cheesestoinks
2025,5,11,107.78,138.98,31.19999999999999,77.6,One-cut Heroes
2025,6,11,123.02,154.6,31.58,79.6,Whos Yurdatty
2025,7,11,124.18,134.88,10.699999999999989,92.1,Allen to this!
2025,8,11,156.72000000000003,167.42000000000002,10.699999999999989,93.6,Run CMC
2025,9,11,162.04,165.34000000000003,3.30000000000004,98.0,Cartel Del Taco
2025,10,11,135.46,142.16000000000003,6.700000000000017,95.3,Team Clucker Fuckers
2025,11,11,110.84,166.49999999999997,55.65999999999997,66.6,Seattle  Ricks 
2025,12,11,128.36,136.06,7.699999999999989,94.3,Blunder Bust 2000
2025,1,12,147.78,156.36,8.580000000000013,94.5,"Two Gibbs, One Kupp"
2025,2,12,90.22,90.22,0.0,100.0,Show Me Dem TDs
2025,3,12,121.72,143.84,22.120000000000005,84.6,Shooting Ropes💦
2025,4,12,125.86,140.46,14.600000000000009,89.6,Flipadelphia Cheesestoinks
2025,5,12,136.68,174.38000000000002,37.70000000000002,78.4,One-cut Heroes
2025,6,12,110.72,124.41999999999999,13.699999999999989,89.0,Whos Yurdatty
2025,7,12,110.82000000000002,118.42,7.59999999999998,93.6,Allen to this!
2025,8,12,175.96,179.46,3.5,98.0,Run CMC
2025,9,12,113.36,134.06,20.700000000000003,84.6,Cartel Del Taco
2025,10,12,94.74,98.56,3.8200000000000074,96.1,Team Clucker Fuckers
2025,11,12,158.72,163.11999999999995,4.399999999999949,97.3,Seattle  Ricks 
2025,12,12,128.86,136.86,8.0,94.2,Blunder Bust 2000
2025,1,13,175.33999999999997,180.73999999999998,5.400000000000006,97.0,"Two Gibbs, One Kupp"
2025,2,13,80.22,101.74000000000001,21.52000000000001,78.8,Show Me Dem TDs
2025,3,13,124.7,171.66000000000003,46.96000000000002,72.6,Shooting Ropes💦
2025,4,13,119.0,134.9,15.900000000000006,88.2,Flipadelphia Cheesestoinks
2025,5,13,137.33999999999997,148.54,11.200000000000017,92.5,One-cut Heroes
2025,6,13,70.44000000000001,123.53999999999999,53.09999999999998,57.0,Whos Yurdatty
2025,7,13,110.62,151.51999999999998,40.89999999999998,73.0,Allen to this!
2025,8,13,138.4,164.0,25.599999999999994,84.4,Run CMC
2025,9,13,113.48,132.58,19.10000000000001,85.6,Cartel Del Taco
2025,10,13,127.24000000000001,145.04000000000002,17.80000000000001,87.7,Team Clucker Fuckers
2025,11,13,93.74000000000001,134.32,40.579999999999984,69.8,Seattle  Ricks 
2025,12,13,155.16,164.26,9.099999999999994,94.5,Blunder Bust 2000
2025,1,14,150.05999999999997,168.76,18.700000000000017,88.9,"Two Gibbs, One Kupp"
2025,2,14,143.95999999999998,150.46,6.500000000000028,95.7,Show Me Dem TDs
2025,3,14,96.76,112.76,16.0,85.8,Shooting Ropes💦
2025,4,14,127.30000000000001,127.3,-1.4210854715202004e-14,100.0,Flipadelphia Cheesestoinks
2025,5,14,134.38,144.34,9.960000000000008,93.1,One-cut Heroes
2025,6,14,141.48000000000002,172.36,30.879999999999995,82.1,Whos Yurdatty
2025,7,14,160.74,174.04,13.299999999999983,92.4,Allen to this!
2025,8,14,103.44,115.54,12.100000000000009,89.5,Run CMC
2025,9,14,78.9,102.14,23.239999999999995,77.2,Cartel Del Taco
2025,10,14,85.60000000000001,119.66000000000001,34.06,71.5,Team Clucker Fuckers
2025,11,14,116.66000000000003,127.86000000000001,11.199999999999989,91.2,Seattle  Ricks 
2025,12,14,158.66000000000003,172.35999999999999,13.69999999999996,92.1,Blunder Bust 2000
2025,1,15,133.86,204.22,70.35999999999999,65.5,"Two Gibbs, One Kupp"
2025,2,15,121.52,124.52000000000001,3.000000000000014,97.6,Show Me Dem TDs
2025,3,15,124.70000000000002,152.90000000000003,28.200000000000017,81.6,Shooting Ropes💦
2025,4,15,125.60000000000001,140.79999999999998,15.199999999999974,89.2,Flipadelphia Cheesestoinks
2025,5,15,168.18,194.06,25.879999999999995,86.7,One-cut Heroes
2025,6,15,110.9,143.98,33.079999999999984,77.0,Whos Yurdatty
2025,7,15,128.82,139.02,10.200000000000017,92.7,Allen to this!
2025,8,15,158.54000000000002,158.54,-2.842170943040401e-14,100.0,Run CMC
2025,9,15,109.8,119.98000000000002,10.180000000000021,91.5,Cartel Del Taco
2025,10,15,143.24,153.24,10.0,93.5,Team Clucker Fuckers
2025,11,15,189.10000000000002,193.50000000000003,4.400000000000006,97.7,Seattle  Ricks 
2025,12,15,145.94,165.94000000000003,20.00000000000003,87.9,Blunder Bust 2000
2025,1,16,199.16,201.56,2.4000000000000057,98.8,"Two Gibbs, One Kupp"
2025,2,16,138.58000000000004,144.18,5.599999999999966,96.1,Show Me Dem TDs
2025,3,16,138.96,183.45999999999998,44.49999999999997,75.7,Shooting Ropes💦
2025,4,16,115.4,122.4,7.0,94.3,Flipadelphia Cheesestoinks
2025,5,16,170.62,185.99999999999997,15.379999999999967,91.7,One-cut Heroes
2025,6,16,108.24000000000001,128.08,19.840000000000003,84.5,Whos Yurdatty
2025,7,16,109.20000000000002,125.7,16.499999999999986,86.9,Allen to this!
2025,8,16,175.16,188.95999999999998,13.799999999999983,92.7,Run CMC
2025,9,16,157.5,159.70000000000002,2.200000000000017,98.6,Cartel Del Taco
2025,10,16,100.7,108.69999999999999,7.999999999999986,92.6,Team Clucker Fuckers
2025,11,16,141.4,170.50000000000003,29.100000000000023,82.9,Seattle  Ricks 
2025,12,16,88.78000000000002,122.18,33.39999999999999,72.7,Blunder Bust 2000
2025,1,17,98.38,142.05999999999997,43.67999999999998,69.3,"Two Gibbs, One Kupp"
2025,2,17,80.36,94.89999999999998,14.539999999999978,84.7,Show Me Dem TDs
2025,3,17,108.42,142.82,34.39999999999999,75.9,Shooting Ropes💦
2025,4,17,103.80000000000001,124.6,20.799999999999983,83.3,Flipadelphia Cheesestoinks
2025,5,17,111.18000000000002,131.54,20.35999999999997,84.5,One-cut Heroes
2025,6,17,115.38000000000001,120.67999999999999,5.299999999999983,95.6,Whos Yurdatty
2025,7,17,149.48000000000002,164.98000000000002,15.5,90.6,Allen to this!
2025,8,17,141.78,152.28,10.5,93.1,Run CMC
2025,9,17,139.83999999999997,151.73999999999998,11.900000000000006,92.2,Cartel Del Taco
2025,10,17,114.98,135.98000000000002,21.000000000000014,84.6,Team Clucker Fuckers
2025,11,17,184.22000000000003,222.72000000000003,38.5,82.7,Seattle  Ricks 
2025,12,17,101.02,134.22,33.2,75.3,Blunder Bust 2000
