season,week,power_rank,team_name,power_score,win_pct,avg_points_for,recent_form
2023,12,8.0,Show Me Dem TDs,50.7,0.5,128.38666666666668,128.65333333333334
2023,12,9.0,False Shart,48.5,0.3333333333333333,137.58333333333331,132.15333333333334
2023,12,10.0,One-cut Heroes,32.9,0.3333333333333333,119.79666666666667,136.54
2023,12,11.0,Kareemin' My Jeans,13.0,0.4166666666666667,113.96499999999999,97.05333333333333
2023,12,12.0,Put it Justin??,6.9,0.4166666666666667,107.63999999999999,97.51333333333334
2023,13,1.0,El Ultimo Hombre,80.0,0.5384615384615384,140.47384615384615,156.05999999999997
2023,13,2.0,Seattle  Ricks ,72.4,0.5384615384615384,135.02615384615385,150.92
2023,13,3.0,Team Clucker Fuckers,72.1,0.7692307692307693,131.31538461538463,117.07333333333332
2023,13,4.0,Greendale Human Beings,70.3,0.5384615384615384,133.98615384615385,148.76000000000002
2023,13,5.0,Olivas - Alone,70.2,0.6153846153846154,136.18615384615384,130.9466666666667
2023,13,6.0,Whos Yurdatty,62.7,0.5384615384615384,135.89384615384614,129.81333333333336
2023,13,7.0,MaChungus,56.3,0.46153846153846156,126.42153846153846,148.26666666666668
2023,13,8.0,Show Me Dem TDs,56.1,0.5384615384615384,129.21230769230772,129.04
2023,13,9.0,False Shart,47.9,0.38461538461538464,137.50615384615384,123.83999999999999
2023,13,10.0,One-cut Heroes,24.9,0.3076923076923077,118.14923076923077,127.38
2023,13,11.0,Put it Justin??,14.7,0.38461538461538464,108.36923076923075,111.85333333333334
2023,13,12.0,Kareemin' My Jeans,9.5,0.38461538461538464,111.43230769230769,95.56
2023,14,1.0,Team Clucker Fuckers,81.0,0.7857142857142857,132.44285714285715,130.59333333333333
2023,14,2.0,Seattle  Ricks ,80.0,0.5714285714285714,137.12714285714284,163.2
2023,14,3.0,Whos Yurdatty,69.3,0.5714285714285714,135.71142857142857,142.08
2023,14,4.0,Greendale Human Beings,66.4,0.5714285714285714,133.06571428571428,141.49333333333334
2023,14,5.0,El Ultimo Hombre,61.7,0.5,136.0285714285714,139.26
2023,14,6.0,Show Me Dem TDs,59.3,0.5714285714285714,130.01000000000002,132.4
2023,14,7.0,Olivas - Alone,48.7,0.5714285714285714,132.38857142857142,102.71333333333332
2023,14,8.0,MaChungus,48.5,0.42857142857142855,126.76571428571428,145.65333333333334
2023,14,9.0,False Shart,34.7,0.35714285714285715,134.22142857142856,112.06666666666666
2023,14,10.0,One-cut Heroes,30.3,0.35714285714285715,121.12571428571428,132.38666666666666
2023,14,11.0,Put it Justin??,4.3,0.35714285714285715,107.59285714285713,104.49333333333334
2023,14,12.0,Kareemin' My Jeans,2.5,0.35714285714285715,110.0342857142857,94.66000000000001
2023,15,1.0,Whos Yurdatty,100.0,0.6,140.13866666666667,159.89333333333335
2023,15,2.0,Greendale Human Beings,84.3,0.6,132.65066666666664,138.41333333333333
2023,15,3.0,Show Me Dem TDs,69.1,0.5333333333333333,129.31733333333335,133.04
2023,15,4.0,Olivas - Alone,60.8,0.5333333333333333,131.35466666666667,108.75333333333333
2023,15,5.0,El Ultimo Hombre,57.1,0.4666666666666667,133.29333333333332,119.74
2023,15,6.0,MaChungus,56.3,0.4666666666666667,127.00800000000001,131.38
2023,15,7.0,One-cut Heroes,41.8,0.4,122.05866666666667,131.10666666666665
2023,15,8.0,False Shart,35.8,0.3333333333333333,133.35999999999999,116.46666666666668
2023,15,9.0,Put it Justin??,16.3,0.4,106.73066666666665,103.09333333333332
2023,15,10.0,Kareemin' My Jeans,1.8,0.3333333333333333,108.77333333333333,88.00666666666666
2023,16,1.0,Team Clucker Fuckers,91.3,0.7333333333333333,134.736,139.02666666666667
2023,16,2.0,Whos Yurdatty,89.7,0.625,138.66,150.64666666666668
2023,16,3.0,Greendale Human Beings,87.9,0.625,137.0075,150.1
2023,16,4.0,Seattle  Ricks ,76.4,0.5333333333333333,135.23999999999998,147.41333333333333
2023,16,5.0,Olivas - Alone,61.1,0.5625,131.82625000000002,112.93333333333332
2023,16,6.0,Show Me Dem TDs,59.5,0.5,129.14374999999998,128.84666666666666
2023,16,7.0,One-cut Heroes,54.5,0.4375,123.025,144.15333333333334
2023,16,8.0,MaChungus,53.3,0.4375,127.42625,131.78
2023,16,9.0,False Shart,36.1,0.3125,132.20625,109.24000000000001
2023,16,10.0,El Ultimo Hombre,33.3,0.4375,129.39375,81.38000000000001
2023,16,11.0,Put it Justin??,19.0,0.4375,106.39750000000001,97.85333333333334
2023,16,12.0,Kareemin' My Jeans,17.6,0.375,109.57499999999999,101.52666666666669
2023,17,1.0,Team Clucker Fuckers,95.5,0.75,135.98125,156.20000000000002
2023,17,2.0,Greendale Human Beings,89.6,0.6470588235294118,138.1564705882353,161.91333333333333
2023,17,3.0,Whos Yurdatty,76.4,0.5882352941176471,137.43529411764706,145.48000000000002
2023,17,4.0,Seattle  Ricks ,58.0,0.5,134.12875000000003,130.23999999999998
2023,17,5.0,Olivas - Alone,57.6,0.5882352941176471,129.80117647058825,117.72666666666667
2023,17,6.0,One-cut Heroes,52.1,0.47058823529411764,125.29294117647059,144.74
2023,17,7.0,MaChungus,47.1,0.47058823529411764,126.99529411764706,128.0666666666667
2023,17,8.0,False Shart,42.0,0.35294117647058826,133.3235294117647,129.13333333333333
2023,17,9.0,Show Me Dem TDs,41.7,0.47058823529411764,127.21058823529411,114.14666666666669
2023,17,10.0,El Ultimo Hombre,25.3,0.4117647058823529,127.46588235294118,87.50666666666666
2023,17,11.0,Put it Justin??,15.1,0.4117647058823529,108.07882352941178,110.34666666666665
2023,17,12.0,Kareemin' My Jeans,4.9,0.35294117647058826,108.15999999999998,99.41333333333334
2024,1,1.0,Greendale Human Beings,100.0,1.0,172.08,172.08
2024,1,2.0,Whos Yurdatty,90.9,1.0,158.52,158.52
2024,1,3.0,Here's to you,89.1,1.0,155.88,155.88
2024,1,4.0,Team Clucker Fuckers,85.1,1.0,149.96,149.96
2024,1,5.0,LaPorta Potty,82.2,1.0,145.66,145.66
2024,1,6.0,El Ultimo Hombre,60.2,1.0,113.0,113.0
2024,1,7.0,One-cut Heroes,37.2,0.0,138.26,138.26
2024,1,8.0,Seattle  Ricks ,23.8,0.0,118.34,118.34
2024,1,9.0,Show Me Dem TDs,17.2,0.0,108.52,108.52
2024,1,10.0,Cartel Del Taco,10.9,0.0,99.1,99.1
2024,1,11.0,Cee Dees in the Face,5.1,0.0,90.62,90.62
2024,1,12.0,Kareemin' My Jeans,0.0,0.0,82.98,82.98
2024,2,1.0,Here's to you,100.0,1.0,149.57,149.57
2024,2,2.0,LaPorta Potty,97.8,1.0,147.57999999999998,147.57999999999998
2024,2,3.0,Team Clucker Fuckers,90.5,1.0,141.10000000000002,141.10000000000002
2024,2,4.0,Whos Yurdatty,69.8,0.5,140.46,140.46
2024,2,5.0,Greendale Human Beings,69.0,0.5,139.78,139.78
2024,2,6.0,Cartel Del Taco,66.1,0.5,137.17000000000002,137.17000000000002
2024,2,7.0,Seattle  Ricks ,56.4,0.5,128.45,128.45
2024,2,8.0,Show Me Dem TDs,43.9,0.5,117.27,117.27
2024,2,9.0,El Ultimo Hombre,42.0,0.5,115.57,115.57
2024,2,10.0,One-cut Heroes,36.0,0.0,128.15,128.15
2024,2,11.0,Cee Dees in the Face,8.7,0.0,103.7,103.7
2024,2,12.0,Kareemin' My Jeans,0.0,0.0,95.94,95.94
2024,3,1.0,LaPorta Potty,100.0,1.0,149.85333333333332,149.85333333333332
2024,3,2.0,Seattle  Ricks ,85.3,0.6666666666666666,148.66,148.66
2024,3,3.0,Team Clucker Fuckers,64.7,0.6666666666666666,130.75333333333336,130.75333333333336
2024,3,4.0,Cartel Del Taco,63.6,0.6666666666666666,129.82666666666668,129.82666666666668
2024,3,5.0,Here's to you,62.4,0.6666666666666666,128.77333333333334,128.77333333333334
2024,3,6.0,Greendale Human Beings,61.5,0.3333333333333333,139.52666666666667,139.52666666666667
2024,3,7.0,Whos Yurdatty,59.5,0.3333333333333333,137.86,137.86
2024,3,8.0,Show Me Dem TDs,57.2,0.6666666666666666,124.2,124.2
2024,3,9.0,One-cut Heroes,41.7,0.3333333333333333,122.35333333333334,122.35333333333334
2024,3,10.0,El Ultimo Hombre,37.7,0.3333333333333333,118.84666666666665,118.84666666666665
2024,3,11.0,Cee Dees in the Face,34.2,0.3333333333333333,115.79333333333334,115.79333333333334
2024,3,12.0,Kareemin' My Jeans,0.0,0.0,97.66666666666667,97.66666666666667
2024,4,1.0,Seattle  Ricks ,100.0,0.75,147.55,157.28666666666666
2024,4,2.0,LaPorta Potty,95.0,0.75,147.14,147.63333333333333
2024,4,3.0,Cartel Del Taco,78.5,0.75,127.21000000000001,136.58
2024,4,3.0,Team Clucker Fuckers,78.5,0.75,134.09500000000003,128.80666666666667
2024,4,5.0,Here's to you,77.0,0.75,133.73,126.34666666666665
2024,4,6.0,One-cut Heroes,68.7,0.5,135.46,134.52666666666667
2024,4,7.0,Whos Yurdatty,67.5,0.5,137.18,130.06666666666666
2024,4,8.0,Show Me Dem TDs,62.3,0.5,126.15,132.02666666666667
2024,4,9.0,Cee Dees in the Face,39.4,0.25,115.75999999999999,124.13999999999999
2024,4,10.0,Greendale Human Beings,37.8,0.25,125.57000000000001,110.06666666666666
2024,4,11.0,El Ultimo Hombre,33.0,0.25,113.55999999999999,113.74666666666667
2024,4,12.0,Kareemin' My Jeans,0.0,0.0,93.265,96.69333333333334
2024,5,1.0,LaPorta Potty,96.2,0.8,147.98,148.24666666666667
2024,5,2.0,One-cut Heroes,87.5,0.6,144.10399999999998,154.74
2024,5,3.0,Seattle  Ricks ,81.1,0.6,140.23200000000003,148.08666666666667
2024,5,4.0,Cartel Del Taco,73.7,0.8,131.6,127.88666666666666
2024,5,5.0,Team Clucker Fuckers,71.0,0.8,130.94,124.16666666666667
2024,5,6.0,Here's to you,61.2,0.6,133.096,122.11333333333334
2024,5,7.0,Cee Dees in the Face,58.5,0.4,126.46,141.63333333333333
2024,5,8.0,Whos Yurdatty,50.1,0.4,130.192,123.34666666666665
2024,5,9.0,Show Me Dem TDs,46.9,0.4,122.61600000000001,126.18
2024,5,10.0,El Ultimo Hombre,34.1,0.4,114.29599999999998,113.44666666666667
2024,5,11.0,Greendale Human Beings,27.8,0.2,122.444,110.88666666666667
2024,5,12.0,Kareemin' My Jeans,0.0,0.0,100.84,104.10666666666667
2024,6,1.0,LaPorta Potty,100.0,0.8333333333333334,156.67999999999998,163.5066666666667
2024,6,2.0,One-cut Heroes,71.9,0.5,142.97333333333333,163.59333333333333
2024,6,3.0,Here's to you,53.3,0.6666666666666666,128.16333333333333,127.55333333333333
2024,6,4.0,Cartel Del Taco,48.6,0.6666666666666666,125.73666666666666,121.64666666666666
2024,6,5.0,Show Me Dem TDs,47.5,0.5,129.17333333333335,134.14666666666668
2024,6,6.0,Whos Yurdatty,46.5,0.5,133.04666666666665,128.23333333333332
2024,6,7.0,Team Clucker Fuckers,45.4,0.6666666666666666,124.17666666666668,117.60000000000001
2024,6,8.0,Seattle  Ricks ,45.1,0.5,135.69333333333336,122.72666666666667
2024,6,9.0,Cee Dees in the Face,37.3,0.3333333333333333,126.3,136.80666666666664
2024,6,10.0,Greendale Human Beings,20.8,0.3333333333333333,124.32333333333334,109.12
2024,6,11.0,El Ultimo Hombre,17.7,0.3333333333333333,115.74666666666666,112.64666666666666
2024,6,12.0,Kareemin' My Jeans,2.9,0.16666666666666666,105.99333333333334,114.32
2024,7,1.0,LaPorta Potty,100.0,0.8571428571428571,155.03142857142853,165.5533333333333
2024,7,2.0,One-cut Heroes,62.7,0.5714285714285714,139.72571428571428,145.41333333333333
2024,7,3.0,Cartel Del Taco,58.1,0.7142857142857143,127.3742857142857,127.59333333333332
2024,7,4.0,Show Me Dem TDs,57.3,0.5714285714285714,132.86285714285717,141.81333333333333
2024,7,5.0,Here's to you,45.2,0.5714285714285714,127.83428571428571,119.97333333333334
2024,7,6.0,Seattle  Ricks ,41.0,0.42857142857142855,136.56285714285715,121.91333333333334
2024,7,7.0,Whos Yurdatty,36.5,0.42857142857142855,129.95142857142858,120.31333333333333
2024,7,8.0,El Ultimo Hombre,32.6,0.42857142857142855,118.86857142857141,125.94666666666667
2024,7,9.0,Greendale Human Beings,30.9,0.2857142857142857,128.54000000000002,132.5
2024,7,10.0,Cee Dees in the Face,28.4,0.2857142857142857,123.42571428571429,133.64666666666668
2024,7,11.0,Team Clucker Fuckers,28.3,0.5714285714285714,117.12857142857145,94.50666666666666
2024,7,12.0,Kareemin' My Jeans,8.7,0.2857142857142857,102.59714285714287,115.04
2024,8,1.0,LaPorta Potty,100.0,0.875,155.1175,167.01333333333332
2024,8,2.0,Show Me Dem TDs,54.1,0.5,132.98000000000002,150.25333333333336
2024,8,3.0,Here's to you,52.4,0.625,132.48000000000002,131.45333333333335
2024,8,4.0,One-cut Heroes,44.8,0.5,137.35750000000002,126.11333333333334
2024,8,5.0,Whos Yurdatty,39.1,0.375,132.6025,136.62
2024,8,6.0,Cartel Del Taco,38.4,0.625,124.595,112.92
2024,8,7.0,El Ultimo Hombre,37.3,0.5,120.77250000000001,131.5666666666667
2024,8,8.0,Seattle  Ricks ,36.6,0.375,135.595,127.86666666666667
2024,8,9.0,Greendale Human Beings,35.1,0.25,131.3675,146.24
2024,8,10.0,Team Clucker Fuckers,33.6,0.625,121.82000000000002,106.62
2024,8,11.0,Cee Dees in the Face,29.0,0.375,125.79499999999999,124.68666666666667
2024,8,12.0,Kareemin' My Jeans,4.3,0.25,106.2375,115.23333333333333
